v1,v2,v3,J,Ka,Kc,E,unc
0,2,2,15,3,12,9435.070490,1389.6
1,0,0,24,21,3,9435.538668,1399.2
0,2,0,28,15,13,9435.776318,1767.8
3,1,0,7,3,4,9436.482979,3441.2
0,1,3,2,2,1,9437.549575,3535.5
0,1,3,2,2,0,9438.126521,3535.5
1,0,0,27,17,11,9438.352511,895.9
0,1,3,3,1,3,9438.473773,2886.8
1,1,1,24,1,24,9440.578242,2500.0
0,0,3,13,4,10,9441.714501,1272.1
0,1,1,28,8,21,9443.346745,8470.8
0,3,1,23,2,21,9444.074593,2500.0
0,3,0,20,19,1,9444.091033,1767.8
1,3,1,9,3,7,9444.483989,5000.0
1,2,1,14,7,8,9445.430256,1954.1
2,1,1,7,2,5,9445.449129,812.6
1,0,2,13,6,8,9445.689580,1272.8
1,1,1,23,1,22,9445.701773,1767.8
2,0,1,15,4,12,9446.163156,1800.0
2,0,1,15,3,12,9446.204376,1272.8
0,0,3,12,6,7,9448.809315,1272.8
0,3,0,21,18,4,9448.925368,1767.8
2,0,1,14,6,9,9449.558953,1272.8
3,1,0,8,1,7,9450.232845,5000.0
1,2,1,11,10,2,9450.566660,1800.0
1,2,1,11,10,1,9450.566660,1800.0
2,1,1,6,4,3,9450.690792,846.8
2,1,1,6,4,2,9451.037372,959.6
3,1,0,8,2,7,9453.321751,3535.5
0,1,3,3,1,2,9454.066993,2886.8
0,0,2,27,2,26,9455.174618,4056.9
0,1,1,26,12,15,9458.347004,2181.2
0,3,1,21,5,16,9460.029915,3118.2
0,3,0,22,17,5,9462.196297,1767.8
2,1,1,5,5,1,9462.395426,1197.6
2,1,1,5,5,0,9462.397279,1197.6
0,4,1,18,2,16,9464.151710,2500.0
0,4,1,18,3,16,9464.455559,2066.0
3,1,0,9,0,9,9465.244396,5000.0
3,1,0,9,1,9,9465.293281,3535.5
1,1,2,5,3,3,9466.119187,2500.0
1,1,0,25,14,12,9467.133533,2500.0
2,1,1,7,3,5,9467.326164,959.6
1,1,2,5,3,2,9467.853028,2500.0
1,3,1,10,2,9,9467.969649,5000.0
1,1,0,20,20,0,9468.618856,1767.8
1,1,2,4,4,1,9469.148480,2886.8
1,1,2,4,4,0,9469.149079,2886.8
1,2,1,16,4,13,9469.674873,2500.0
0,1,1,24,15,10,9472.741672,1715.0
0,4,1,15,7,8,9472.870827,2500.0
0,0,2,28,0,28,9472.938289,1767.8
0,1,3,3,2,2,9473.295544,2500.0
0,0,1,24,21,4,9474.269008,895.9
0,1,3,3,2,1,9475.969019,2500.0
2,1,1,7,3,4,9476.116432,977.1
1,3,1,9,3,6,9476.265587,5000.0
1,1,2,6,1,5,9476.285184,2886.8
0,3,2,7,4,4,9477.785677,1512.9
0,1,3,4,0,4,9478.050392,2886.8
0,1,3,4,1,4,9479.897331,2886.8
0,2,0,25,19,7,9480.332648,1767.8
1,1,2,6,2,5,9484.161888,2886.8
0,3,0,23,16,8,9485.840718,1767.8
0,0,3,13,4,9,9491.434290,1530.3
1,0,2,14,4,10,9491.748155,1272.8
0,1,0,27,22,6,9491.801846,1767.8
1,1,0,21,19,3,9492.780914,2248.8
0,2,2,16,3,14,9493.579128,2500.0
0,2,2,16,2,14,9494.871593,2173.3
2,0,1,13,8,5,9495.369324,1800.0
2,1,1,8,1,7,9495.661587,1197.6
2,0,1,11,10,2,9495.685360,1800.0
2,0,1,11,10,1,9495.685360,1800.0
1,1,2,7,0,7,9496.326331,3535.5
1,1,2,7,1,7,9497.085776,3535.5
2,1,1,8,2,7,9497.405110,849.5
3,1,0,7,4,4,9497.929315,2886.8
2,3,0,7,6,1,9498.197566,5000.0
3,1,0,6,5,2,9498.571657,5000.0
3,1,0,6,5,1,9498.576237,5000.0
2,3,0,7,6,2,9498.874555,5000.0
3,1,0,7,4,3,9499.186417,2886.8
0,0,3,10,9,1,9499.737626,1800.0
0,0,3,10,9,2,9499.737626,1800.0
0,0,1,27,17,10,9500.239041,1032.9
0,0,3,14,2,12,9500.826604,2350.5
1,0,0,25,20,6,9503.449532,802.0
0,1,3,4,1,3,9505.437337,2236.1
0,2,2,18,0,18,9506.486082,1443.4
1,1,2,6,2,4,9507.120305,2500.0
0,1,1,20,20,1,9507.954965,1250.0
0,1,0,30,18,12,9508.739121,2500.0
0,2,1,26,4,22,9509.287771,1443.4
0,4,1,16,6,11,9509.606624,2500.0
0,0,3,14,3,12,9510.709544,1800.0
2,1,1,9,0,9,9510.797394,1073.6
2,1,1,9,1,9,9510.824495,1197.6
0,2,1,26,5,22,9511.276840,1535.5
2,0,1,16,2,14,9513.142683,1800.0
2,0,1,16,3,14,9513.159415,1800.0
0,0,3,11,8,3,9513.475851,1272.8
0,0,3,11,8,4,9513.476028,1272.8
0,0,0,29,25,5,9514.549215,1767.8
0,0,2,25,5,21,9517.007822,1767.8
0,2,2,17,2,16,9517.474938,1558.0
0,1,3,3,3,1,9517.615815,3535.5
0,1,3,3,3,0,9517.690782,3535.5
0,1,2,21,4,18,9518.913687,2128.5
0,1,3,4,2,3,9520.468646,2500.0
3,0,0,18,0,18,9521.250593,1800.0
3,0,0,18,1,18,9521.251081,1800.0
0,3,0,24,15,9,9521.976917,1767.8
0,0,3,13,5,9,9523.346326,11288.4
1,1,0,22,18,4,9525.643392,1767.8
0,1,3,4,2,2,9527.644182,2500.0
0,0,2,24,6,18,9528.875401,2500.0
1,1,2,5,4,1,9529.554969,4939.4
1,1,2,5,4,2,9529.591495,2500.0
1,3,1,8,5,4,9529.628480,5000.0
0,1,3,5,0,5,9530.127437,2886.8
2,0,1,15,4,11,9530.471379,1272.8
0,1,3,5,1,5,9531.125917,3535.5
0,4,1,17,4,13,9532.130310,1767.8
0,0,1,29,14,15,9532.278435,1323.7
2,1,1,6,5,1,9533.526970,977.8
2,1,1,6,5,2,9533.531922,959.6
2,1,1,7,4,4,9534.148027,977.8
2,1,1,7,4,3,9535.252160,910.6
0,2,0,29,14,16,9536.947513,2500.0
2,0,1,15,5,11,9537.086345,1272.8
0,2,0,26,18,8,9537.211735,1767.8
1,3,1,9,4,5,9537.416146,5000.0
3,1,0,8,3,5,9537.726245,5000.0
1,1,2,6,3,4,9538.325574,2886.8
0,0,3,13,5,8,9541.685149,1261.2
1,0,0,28,16,12,9542.899931,2500.0
1,1,2,6,3,3,9543.015879,2236.1
0,2,1,25,6,19,9543.055115,3083.1
2,1,1,8,2,6,9546.088281,2886.8
2,0,1,14,7,8,9546.868386,1800.0
0,0,3,12,7,6,9546.922202,1800.0
0,0,3,12,7,5,9547.003885,1800.0
0,0,3,15,1,14,9547.608866,1502.2
0,0,3,15,2,14,9547.615849,1800.0
0,0,1,25,20,5,9548.263981,1032.9
1,3,1,10,2,8,9548.939007,5000.0
3,1,0,9,2,8,9551.098714,5000.0
2,0,1,17,1,16,9554.641421,1272.8
2,0,1,17,2,16,9554.647583,1272.8
0,1,1,25,14,11,9555.436548,2450.5
1,1,2,7,1,6,9558.225390,3535.5
2,1,1,8,3,6,9561.307111,942.4
3,1,0,10,1,10,9562.248200,5000.0
0,3,1,21,6,15,9562.697263,2119.0
1,1,2,7,2,6,9562.879435,3535.5
1,3,1,10,3,8,9563.384158,5000.0
0,1,3,4,3,2,9566.279846,2886.8
2,0,1,15,5,10,9566.511934,1800.0
0,1,3,4,3,1,9566.822380,2886.8
0,0,3,16,1,16,9568.048374,1348.3
0,0,3,16,0,16,9568.048381,1800.0
0,1,3,5,1,4,9568.051254,2500.0
1,1,0,23,17,7,9568.767846,1767.8
0,4,1,17,5,13,9571.641343,3159.1
2,0,1,18,1,18,9571.660093,1800.0
2,0,1,18,0,18,9571.660581,1800.0
0,3,0,25,14,12,9572.878301,1767.8
0,1,0,28,21,7,9574.344624,1767.8
0,3,2,8,4,5,9575.610845,3535.5
1,1,2,8,0,8,9576.002330,3535.5
1,1,2,8,1,8,9576.151060,3535.5
0,1,2,22,2,20,9576.813981,1577.0
0,3,2,7,5,3,9577.161899,5000.0
0,3,2,7,5,2,9577.236248,5000.0
2,1,1,8,3,5,9577.659215,1164.6
0,1,3,5,2,4,9578.678788,2886.8
1,0,0,26,19,7,9580.420435,959.6
3,1,0,7,5,3,9583.561699,5000.0
0,2,1,27,4,24,9585.164051,2537.2
0,2,1,30,1,30,9589.474457,2500.0
0,1,0,25,25,1,9589.542038,962.3
0,3,1,22,5,18,9591.062548,1875.7
0,1,3,6,0,6,9591.239752,2886.8
0,1,3,6,1,6,9591.604981,3535.5
0,1,3,5,2,3,9593.056655,2886.8
0,0,3,14,3,11,9593.807930,1800.0
0,1,1,28,9,20,9594.422619,3068.7
2,1,1,9,1,8,9594.805100,977.8
1,2,1,12,10,2,9594.910250,1800.0
1,2,1,12,10,3,9594.910250,1800.0
3,1,0,8,4,5,9595.317889,5000.0
3,1,0,8,4,4,9595.414303,5000.0
2,1,1,9,2,8,9595.612968,1134.3
2,3,0,8,6,3,9596.697789,5000.0
2,3,0,8,6,2,9596.787903,5000.0
1,1,2,7,2,5,9597.209701,5000.0
3,1,0,6,6,0,9597.940861,5000.0
3,1,0,6,6,1,9597.941419,5000.0
1,1,2,6,4,3,9602.623965,2886.8
1,1,2,6,4,2,9602.966272,2236.1
0,1,2,24,0,24,9603.533136,1654.2
0,2,0,27,17,11,9604.323877,2223.9
0,0,3,14,4,11,9604.724825,1800.0
0,1,2,23,2,22,9606.149441,1537.0
2,1,1,10,0,10,9607.974935,1793.9
2,1,1,10,1,10,9607.991867,996.7
1,1,2,5,5,0,9609.648961,3535.5
1,1,2,5,5,1,9609.650667,2886.8
1,0,0,23,23,1,9609.772568,1272.8
0,0,3,13,6,7,9609.793930,1800.0
0,0,1,28,16,13,9610.665157,1767.8
0,0,2,26,3,23,9612.495183,2500.0
0,1,1,29,6,23,9613.425652,4393.7
2,1,1,7,5,2,9616.789484,958.6
2,1,1,7,5,3,9616.824272,872.2
1,0,2,15,4,12,9617.122834,1800.0
0,2,2,16,3,13,9621.985613,1767.8
1,1,2,7,3,5,9622.138072,3535.5
0,0,3,10,10,1,9622.588703,112.8
0,0,3,10,10,0,9622.588703,744.2
1,1,0,24,16,8,9623.744193,1767.8
3,1,0,9,3,7,9624.688629,3535.5
0,0,0,30,24,6,9625.763860,2500.0
0,1,3,4,4,1,9626.326501,3535.5
0,1,3,4,4,0,9626.330011,3535.5
0,4,1,17,5,12,9626.344570,2500.0
0,1,3,5,3,3,9627.119516,2886.8
2,0,1,16,4,13,9627.498287,1800.0
0,1,3,5,3,2,9629.113373,2500.0
2,1,1,8,4,5,9629.572630,942.4
0,0,1,26,19,8,9631.104861,1104.9
0,1,1,23,17,6,9631.328332,1566.8
0,4,1,18,3,15,9631.474725,2500.0
0,0,2,24,7,17,9631.818596,1767.8
1,1,2,7,3,4,9632.215468,3535.5
2,1,1,8,4,4,9632.525094,997.1
2,1,1,6,6,1,9633.352693,1233.5
2,1,1,6,6,0,9633.352970,1233.5
0,2,1,29,1,28,9634.307278,1650.8
0,0,1,23,23,0,9635.650613,1032.9
1,3,1,9,5,4,9638.985878,5000.0
0,1,3,6,1,5,9640.797419,2886.8
0,2,0,23,22,2,9647.228987,1261.2
0,1,3,6,2,5,9647.502490,2500.0
1,1,2,8,1,7,9649.063584,3535.5
1,1,2,8,2,7,9651.506700,5000.0
0,0,0,28,27,1,9651.514440,1767.8
3,1,0,9,3,6,9652.535273,5000.0
1,3,1,8,6,2,9653.011403,5000.0
1,3,1,8,6,3,9653.016432,3535.5
0,2,1,25,7,18,9653.754190,2500.0
0,1,1,26,13,14,9655.526375,2500.0
1,1,1,23,2,21,9655.886261,2500.0
2,1,1,9,2,7,9656.140752,2236.1
3,1,0,10,1,9,9657.895960,5000.0
3,1,0,10,2,9,9658.290944,4902.9
0,1,3,7,0,7,9661.498580,2886.8
0,1,3,7,1,7,9661.613934,3535.5
1,1,2,9,0,9,9662.407102,2500.0
0,4,1,20,2,19,9662.834412,1767.8
0,4,1,20,1,19,9663.726030,2899.4
0,0,3,15,3,13,9663.804103,1800.0
0,1,0,29,20,10,9664.110280,2500.0
1,2,1,17,3,14,9664.876821,6650.4
1,1,2,9,1,9,9665.276261,2886.8
0,0,3,15,2,13,9665.712438,1460.8
1,0,0,27,18,10,9668.039039,1070.0
3,1,0,11,0,11,9668.261767,4743.4
3,1,0,11,1,11,9668.277107,3535.5
2,1,1,9,3,7,9668.587183,2500.0
0,1,0,26,24,2,9668.622098,1767.8
0,1,2,21,5,17,9669.950808,1443.4
0,4,1,19,2,17,9670.331117,2500.0
0,3,1,23,3,20,9670.393268,1361.7
0,1,3,6,2,4,9671.559101,2236.1
1,0,0,24,22,2,9672.411618,1032.9
3,1,0,8,5,4,9675.012369,5000.0
3,1,0,8,5,3,9675.243993,5000.0
1,1,1,25,0,25,9675.657005,1767.8
0,0,2,25,6,20,9676.689067,2500.0
0,2,2,17,3,15,9677.964420,1288.3
0,3,2,8,5,4,9681.344605,5000.0
0,3,2,8,5,3,9681.449793,5000.0
3,1,0,7,6,2,9681.644434,5000.0
1,1,1,24,2,23,9682.198070,2500.0
1,1,2,6,5,1,9682.410855,2834.7
1,1,2,6,5,2,9682.443170,4901.0
0,0,2,27,3,25,9683.323348,1767.8
0,2,0,28,16,12,9683.558133,1767.8
3,0,0,18,2,17,9685.096081,1800.0
3,0,0,18,1,17,9685.100909,1800.0
0,3,2,9,4,6,9686.281433,3535.5
0,2,2,19,1,19,9686.942154,1855.6
0,1,3,5,4,2,9687.380457,2886.8
0,1,3,5,4,1,9687.457934,2886.8
1,1,2,7,4,4,9688.073776,2500.0
1,1,2,7,4,3,9689.071355,2886.8
0,3,1,25,1,24,9689.540830,4214.3
2,1,1,9,3,6,9690.466687,2886.8
0,2,0,24,21,3,9691.248052,1458.7
1,1,0,25,15,11,9691.807551,2500.0
0,0,3,14,5,10,9692.060390,1800.0
2,0,1,17,2,15,9693.751800,1800.0
0,1,1,24,16,9,9694.127502,1767.8
0,2,1,26,5,21,9695.334595,12366.7
0,3,1,24,3,22,9695.766790,1588.6
0,3,1,24,2,22,9696.363748,2041.4
0,2,1,26,6,21,9697.351828,3339.5
2,3,0,10,5,5,9697.627204,3535.5
1,1,2,8,2,6,9698.335850,2041.2
0,1,3,6,3,4,9699.902977,2886.8
0,2,2,18,1,17,9700.051369,1901.2
3,0,0,19,1,19,9700.913561,1800.0
3,0,0,19,0,19,9700.914470,1800.0
2,1,1,10,1,9,9702.760767,3441.2
2,1,1,10,2,9,9703.176259,1161.7
0,3,0,20,20,0,9703.713695,1767.8
1,3,1,7,7,0,9704.634610,5000.0
1,3,1,7,7,1,9704.634651,5000.0
0,1,3,6,3,3,9705.243313,2500.0
2,3,0,9,6,4,9705.325287,5000.0
0,0,1,24,22,3,9705.498364,1261.2
0,0,3,13,7,7,9706.024912,1800.0
3,1,0,9,4,6,9707.292683,3535.5
3,1,0,9,4,5,9707.450889,5000.0
0,0,3,16,2,15,9710.928546,1754.3
2,1,1,8,5,3,9712.315928,975.7
2,1,1,8,5,4,9712.498397,959.6
2,1,1,11,0,11,9714.267682,1194.0
2,1,1,11,1,11,9714.290085,1672.4
2,1,1,7,6,2,9716.200221,997.1
2,1,1,7,6,1,9716.201006,926.1
1,1,2,8,3,6,9717.105762,2886.8
0,2,2,16,4,12,9721.354206,2066.9
0,1,3,7,1,6,9722.777407,2236.1
0,3,0,22,18,4,9723.612489,1767.8
0,0,1,27,18,9,9724.486326,1261.2
2,0,1,16,5,12,9725.085980,1800.0
2,0,1,15,7,8,9725.544684,1800.0
0,1,3,7,2,6,9726.524748,2886.8
0,0,2,28,1,27,9728.849597,6895.9
0,3,1,22,5,17,9728.993809,2500.0
0,0,3,17,0,17,9731.164515,1435.5
0,0,3,17,1,17,9731.164992,1800.0
1,1,0,21,20,2,9731.365429,1767.8
1,1,2,8,3,5,9735.322426,3535.5
2,1,1,9,4,6,9736.485985,1197.6
0,0,1,29,15,14,9736.577905,1632.4
3,1,0,10,3,8,9740.273080,3535.5
1,0,0,25,21,5,9740.899102,1134.3
0,1,3,8,1,8,9740.942576,2886.8
0,1,3,8,0,8,9741.004881,3535.5
2,1,1,9,4,5,9743.382740,1051.6
0,3,0,23,17,7,9745.475648,2177.3
0,0,2,29,1,29,9746.507036,1767.8
1,1,2,9,1,8,9749.073405,3535.5
0,1,0,27,23,5,9749.092112,1767.8
1,1,2,9,2,8,9749.828823,3535.5
2,0,1,19,0,19,9751.729861,1800.0
2,0,1,19,1,19,9751.730770,1800.0
0,4,1,18,4,14,9755.922843,2399.1
0,1,2,22,3,19,9757.520915,3205.4
1,3,1,10,5,6,9760.447267,3535.5
1,1,2,10,1,10,9760.707021,2886.8
0,1,3,6,4,3,9760.826976,2886.8
1,1,2,10,0,10,9761.079536,2886.8
0,1,3,6,4,2,9761.206891,2886.8
1,3,1,9,6,4,9761.707633,5000.0
1,3,1,9,6,3,9761.711786,5000.0
0,1,3,7,2,5,9761.985280,2886.8
0,1,0,30,19,11,9762.787432,2500.0
0,1,3,5,5,1,9763.204064,3535.5
0,1,3,5,5,0,9763.206748,3535.5
1,1,0,22,19,3,9764.199944,1767.8
0,0,0,29,26,4,9766.105677,1767.8
1,1,2,7,5,2,9767.337708,3535.5
1,1,2,7,5,3,9767.639322,2041.2
0,0,3,15,3,12,9767.643208,2500.0
1,0,0,28,17,11,9767.804847,1443.4
0,1,1,25,15,10,9770.703188,1767.8
0,1,1,21,20,1,9771.739285,16.2
0,1,1,21,20,2,9771.739285,505.5
3,1,0,11,1,10,9774.140868,5000.0
3,1,0,11,2,10,9774.723972,5000.0
0,2,0,29,15,15,9776.702393,2500.0
0,0,3,14,6,9,9777.132919,1800.0
3,1,0,8,6,2,9777.800693,13787.2
0,3,0,24,16,8,9777.898381,1767.8
2,1,1,10,2,8,9778.281007,5000.0
1,1,2,6,6,1,9778.358964,3535.5
1,1,2,6,6,0,9778.361648,3535.5
3,1,0,10,3,7,9780.092749,5000.0
0,0,1,25,21,4,9780.232296,1393.5
3,1,0,12,0,12,9783.451979,3535.5
2,1,1,10,3,8,9783.518380,1121.9
0,1,3,7,3,5,9784.302815,2886.8
3,1,0,9,5,5,9784.395946,5000.0
3,1,0,9,5,4,9784.952855,5000.0
1,1,2,8,4,5,9785.696846,3535.5
0,4,1,18,5,14,9787.790858,2500.0
1,1,2,8,4,4,9788.151487,2500.0
0,3,2,9,5,4,9792.259055,5000.0
0,2,2,16,5,11,9795.083325,3137.6
0,1,3,7,3,4,9795.578363,2500.0
0,2,0,26,19,7,9797.056099,1767.8
0,0,2,26,4,22,9798.069501,1767.8
0,0,2,26,5,22,9798.141201,1767.8
3,1,0,7,7,0,9801.323613,5000.0
3,1,0,7,7,1,9801.323651,5000.0
0,2,1,27,5,23,9802.902184,2500.0
0,2,1,27,4,23,9804.062434,1425.6
1,3,1,8,7,1,9804.558070,5000.0
1,3,1,8,7,2,9804.558094,5000.0
1,1,0,23,18,6,9805.811873,1809.2
1,1,2,9,2,7,9809.030445,3535.5
2,1,1,8,6,2,9811.134550,1232.0
2,1,1,8,6,3,9811.134932,926.1
0,1,1,22,19,4,9812.328602,1767.8
0,1,3,8,1,7,9813.629901,3535.5
3,1,0,10,4,7,9814.042728,3535.5
0,1,2,23,3,21,9814.714990,2268.2
0,1,3,8,2,7,9815.415654,2500.0
1,0,0,26,20,6,9817.010240,1134.3
2,1,1,11,1,10,9819.644288,1055.7
2,1,1,11,2,10,9819.821148,7253.7
2,1,1,9,5,4,9820.292734,977.8
2,1,1,9,5,5,9820.749675,2500.0
1,1,2,9,3,7,9822.229689,2500.0
0,3,0,25,15,11,9822.841818,4867.7
1,3,1,12,2,10,9825.020000,5000.0
2,1,1,12,1,12,9828.979972,5000.0
0,1,3,9,1,9,9829.710398,3535.5
2,1,1,12,0,12,9829.969200,5000.0
0,0,1,28,17,12,9830.032205,1443.4
0,1,3,9,0,9,9830.401881,3535.5
2,1,1,10,3,7,9831.078856,5000.0
1,3,1,12,3,10,9831.889429,3535.5
2,1,1,7,7,1,9832.089070,5000.0
2,1,1,7,7,0,9832.095183,21853.9
0,1,0,28,22,6,9833.321915,1767.8
0,1,3,6,5,2,9836.696706,2886.8
0,1,3,6,5,1,9836.703255,4522.7
0,0,3,16,3,14,9838.229015,1767.8
0,1,2,25,1,25,9839.418151,2113.4
0,1,2,24,1,23,9843.302051,1443.4
0,1,3,7,4,4,9846.643324,2886.8
0,1,3,7,4,3,9847.937369,2834.7
1,1,2,9,3,6,9851.686807,5000.0
1,1,2,10,1,9,9852.164778,1161.1
0,0,3,15,4,11,9852.876689,1767.8
1,1,2,10,2,9,9857.969825,5000.0
1,1,0,24,17,7,9858.013946,2500.0
2,1,1,10,4,7,9860.897955,3535.5
0,1,1,23,18,5,9861.559377,1767.8
0,1,3,8,2,6,9861.939475,2886.8
0,2,0,27,18,10,9862.195288,1767.8
0,0,1,26,20,7,9862.301817,1767.8
0,1,1,26,14,13,9862.950462,2382.9
1,1,2,7,6,1,9863.802803,5000.0
1,1,2,7,6,2,9863.803223,5000.0
1,1,2,8,5,3,9864.509744,2500.0
1,1,2,8,5,4,9866.515247,2886.8
2,1,1,10,4,6,9868.120457,1193.8
1,1,2,11,1,11,9868.331890,3535.5
0,2,1,28,4,25,9879.419622,2201.5
0,1,3,8,3,6,9879.876241,2500.0
0,0,1,30,14,17,9880.101516,2500.0
0,0,0,30,25,5,9881.086911,2500.0
1,0,0,29,16,14,9881.410802,1767.8
0,3,0,26,14,12,9882.785193,1767.8
2,0,1,18,3,16,9883.326415,1800.0
0,0,3,17,1,16,9883.357488,2500.0
0,2,0,30,14,16,9886.185260,2500.0
0,2,2,19,2,18,9891.728845,1767.8
0,2,2,19,1,18,9891.731790,2500.0
0,1,1,29,8,21,9892.737705,1954.2
0,0,0,28,28,0,9893.538418,1767.8
0,0,2,27,4,24,9894.064265,2214.2
1,1,2,9,4,6,9895.069632,2500.0
3,1,0,8,7,1,9898.005271,5000.0
3,1,0,8,7,2,9898.005903,5000.0
0,1,3,8,3,5,9899.872023,3535.5
3,1,0,12,2,11,9900.113048,5000.0
1,1,2,9,4,5,9901.133020,3535.5
0,2,0,23,23,1,9902.149638,1767.8
1,0,0,27,19,9,9902.374152,1134.3
0,0,3,18,1,18,9903.419230,4341.8
0,0,3,18,0,18,9903.447781,1800.0
3,1,0,10,5,6,9905.445205,5000.0
3,1,0,10,5,5,9906.647850,5000.0
2,1,1,11,2,9,9906.726962,1148.1
3,1,0,13,0,13,9907.804453,5000.0
1,0,0,24,23,1,9909.598001,1032.9
2,1,1,11,3,9,9909.685927,3535.5
0,0,3,15,5,10,9912.291575,1767.8
0,1,3,9,1,8,9913.545943,3535.5
0,1,3,9,2,8,9913.920101,2500.0
2,1,1,9,6,3,9918.207551,959.6
2,1,1,9,6,4,9918.222050,8563.2
1,1,1,26,1,26,9919.687841,2500.0
0,1,0,26,25,1,9920.546286,1767.8
0,1,1,24,17,8,9921.235190,1250.0
1,1,0,25,16,10,9922.081057,2500.0
0,1,3,7,5,3,9922.570356,3535.5
0,1,3,7,5,2,9922.629412,2886.8
0,1,0,29,21,9,9923.269531,1767.8
0,3,1,24,4,21,9923.606981,3452.5
2,0,1,19,1,18,9924.361119,1800.0
2,0,1,19,2,18,9924.362873,1800.0
0,1,3,10,1,10,9925.068101,2886.8
0,1,3,10,0,10,9926.365128,3535.5
2,1,1,8,7,2,9926.405452,3535.5
2,1,1,8,7,1,9926.405461,3535.5
0,1,3,6,6,1,9927.531561,3535.5
0,1,3,6,6,0,9927.531858,3535.5
0,2,1,30,2,29,9927.601190,2500.0
1,1,2,10,2,8,9931.027769,2886.8
0,4,1,18,6,13,9935.667306,1767.8
0,0,1,24,23,2,9936.311629,1767.8
0,2,0,28,17,11,9937.652873,1767.8
1,1,2,10,3,8,9940.484145,2500.0
2,1,1,10,5,5,9941.007202,2500.0
2,1,1,10,5,6,9941.666492,1164.6
0,1,3,8,4,5,9944.702393,5000.0
2,1,1,12,1,11,9945.569554,1193.8
2,1,1,12,2,11,9945.754752,3535.5
3,1,0,11,4,8,9947.905887,3535.5
0,1,3,8,4,4,9948.148487,3535.5
0,0,1,29,16,13,9949.469942,1767.8
0,0,3,16,3,13,9950.359493,2500.0
0,2,0,24,22,2,9950.841462,1767.8
0,0,1,27,19,8,9953.495315,1228.7
2,1,1,13,0,13,9954.024240,1222.4
2,1,1,13,1,13,9954.027015,1106.1
0,3,1,25,2,23,9955.190680,1874.9
1,3,1,8,8,0,9957.720431,5000.0
1,3,1,8,8,1,9957.720431,5000.0
1,1,2,8,6,2,9961.203301,3535.5
1,1,2,8,6,3,9961.233244,3535.5
2,1,1,11,3,8,9965.059379,5000.0
0,0,2,28,2,26,9965.391242,3144.9
3,1,0,11,4,7,9970.238119,5000.0
1,1,0,21,21,1,9970.788826,1767.8
1,1,2,9,5,5,9971.033619,2500.0
0,3,0,21,20,2,9972.253633,1767.8
1,1,2,9,5,4,9974.019905,5000.0
0,0,3,15,6,9,9974.059255,3421.8
1,1,2,7,7,1,9974.386011,3535.5
1,1,2,7,7,0,9974.386308,3535.5
1,1,2,11,2,10,9978.224026,3535.5
0,1,3,9,2,7,9978.269319,4969.4
1,0,0,25,22,4,9979.852056,1216.9
1,1,2,10,3,7,9980.230938,5000.0
1,1,2,12,1,12,9982.910010,5000.0
1,1,2,12,0,12,9983.362185,5000.0
0,1,3,9,3,7,9986.174622,2886.8
0,3,0,22,19,3,9987.034158,1767.8
2,1,1,11,4,8,9989.382676,5000.0
0,1,1,25,16,9,9993.119732,1767.8
1,0,0,28,18,10,9998.567561,2500.0
3,1,0,12,3,10,10001.525252,5000.0
0,2,0,25,21,5,10002.083829,1767.8
0,1,1,21,21,1,10004.113215,176.1
0,1,1,21,21,0,10004.113215,1654.6
1,1,0,22,20,2,10004.751044,1767.8
0,1,0,27,24,4,10005.766430,1767.8
2,1,1,11,4,7,10006.325792,3535.5
3,1,0,10,6,4,10006.578978,5000.0
3,1,0,9,7,2,10006.805033,5000.0
3,1,0,9,7,3,10006.809186,5000.0
0,3,0,23,18,6,10008.687847,1767.8
0,0,1,25,22,3,10013.775628,1767.8
0,1,3,7,6,2,10013.799083,2886.8
0,1,3,7,6,1,10013.800269,2886.8
1,1,2,10,4,7,10014.836122,2886.8
0,0,0,29,27,3,10015.439152,1767.8
1,3,1,11,6,6,10016.383093,5000.0
1,3,1,11,6,5,10016.454673,3535.5
0,1,3,9,3,6,10017.309231,3517.6
0,0,3,17,2,15,10020.342488,2500.0
0,1,0,30,20,10,10020.729230,2500.0
0,1,3,8,5,4,10020.849451,3535.5
0,1,3,8,5,3,10021.091644,3535.5
0,1,3,10,2,9,10021.967304,3535.5
0,1,3,10,1,9,10024.037574,3535.5
0,2,0,29,16,14,10025.411408,2500.0
1,1,2,10,4,6,10027.767128,3535.5
2,1,1,9,7,2,10032.870618,3535.5
2,1,1,9,7,3,10032.870845,3535.5
0,1,3,11,0,11,10033.552558,2886.8
0,1,3,11,1,11,10033.570689,3500.7
3,1,0,13,1,12,10034.793117,5000.0
2,1,1,10,6,4,10037.523892,3535.5
2,1,1,10,6,5,10037.624440,1197.6
3,1,0,11,5,7,10038.331044,3535.5
0,3,0,24,17,7,10039.100028,1767.8
1,3,1,12,5,8,10039.693364,3535.5
3,1,0,14,0,14,10040.769139,5000.0
2,1,1,12,2,10,10043.865498,3535.5
0,0,3,16,4,12,10045.705753,5124.3
1,1,0,23,19,5,10046.089372,1767.8
2,1,1,12,3,10,10046.402014,3535.5
0,1,3,9,4,6,10054.726230,3535.5
0,0,1,28,18,11,10055.395128,1767.8
1,0,0,26,21,5,10056.242857,879.7
2,1,1,8,8,1,10056.893955,3535.5
2,1,1,8,8,0,10056.893977,3535.5
0,2,0,26,20,6,10059.308001,1443.4
