v1  v2  v3  v4  l4  v5  l5  k  J   ef  op     Energy        Unc       NumTrans  u/g  Sym
1   2   0   0   0   2   0   0  11  e   ortho  8855.935649   0.007071  2         g    sigma_g_plus
0   0   2   0   0   1   1   1  37  f   ortho  8857.732997   0.003860  2         u    pi_u
1   0   1   1   1   0   0   1  38  e   ortho  8861.011716   0.002634  2         u    pi_u
2   0   0   0   0   3   1   1  6   e   ortho  8861.364725   0.008485  2         u    pi_u
2   0   0   2   2   1   -1  1  15  f   ortho  8861.452739   0.006023  4         u    pi_u
0   2   1   0   0   2   2   2  13  f   ortho  8861.525405   0.010000  1         u    delta_u
1   0   1   2   2   1   -1  1  19  e   ortho  8861.771495   0.010000  1         g    pi_g
1   2   0   0   0   2   2   2  11  e   ortho  8865.140212   0.005774  3         g    delta_g
0   1   0   1   1   2   0   1  64  f   ortho  8865.516393   0.007071  2         g    pi_g
0   2   0   1   1   4   0   1  35  e   ortho  8865.897913   0.012000  1         g    pi_g
1   1   0   2   2   1   1   3  37  f   ortho  8865.987150   0.012000  1         u    phi_u
2   0   0   0   0   3   3   3  5   f   ortho  8866.220088   0.001979  2         u    phi_u
2   1   0   0   0   0   0   0  13  e   ortho  8871.700984   0.007071  2         g    sigma_g_plus
2   0   0   0   0   2   0   0  25  e   ortho  8871.790364   0.001171  7         g    sigma_g_plus
1   2   0   1   1   1   -1  0  16  e   ortho  8872.325871   0.001155  5         u    sigma_u_plus
1   1   0   2   0   1   1   1  37  f   ortho  8872.627470   0.012000  1         u    pi_u
1   0   1   3   1   0   0   1  21  f   ortho  8873.430518   0.007071  2         u    pi_u
0   1   1   0   0   3   1   1  35  e   ortho  8874.844623   0.012000  1         g    pi_g
1   2   0   0   0   1   1   1  27  f   ortho  8875.212206   0.010000  1         u    pi_u
0   3   0   0   0   4   2   2  10  f   ortho  8876.403273   0.007071  2         g    delta_g
2   0   0   2   0   1   1   1  15  f   ortho  8877.346057   0.004260  1         u    pi_u
2   0   0   1   -1  2   2   1  12  f   ortho  8878.140858   0.005145  5         g    pi_g
2   0   0   0   0   3   1   1  7   f   ortho  8878.234747   0.004243  2         u    pi_u
2   0   0   0   0   3   3   3  6   e   ortho  8880.253045   0.004243  2         u    phi_u
1   1   0   2   1   1   0   1  37  f   ortho  8881.914580   0.016000  1         u    pi_u
2   0   0   1   1   1   -1  0  27  f   ortho  8882.379500   0.003860  4         u    sigma_u_minus
2   0   0   0   0   2   2   2  25  e   ortho  8882.873624   0.001411  7         g    delta_g
0   2   1   0   0   2   0   0  14  e   ortho  8884.178142   0.002569  4         u    sigma_u_plus
1   1   0   3   3   1   -1  2  30  e   ortho  8884.865138   0.010000  1         u    delta_u
2   0   0   0   0   1   1   1  35  f   ortho  8885.166118   0.001500  2         u    pi_u
1   2   0   1   1   1   1   2  16  e   ortho  8885.381532   0.005774  3         u    delta_u
1   0   1   2   0   1   1   1  19  e   ortho  8889.190170   0.010000  1         g    pi_g
2   0   0   1   1   1   1   2  27  f   ortho  8889.264153   0.003263  8         u    delta_u
1   1   0   1   1   2   0   1  36  f   ortho  8889.776445   0.012000  1         g    pi_g
0   1   0   2   0   1   1   1  65  f   ortho  8891.725074   0.005657  2         u    pi_u
1   2   0   0   0   2   2   2  12  f   ortho  8892.964810   0.007071  2         g    delta_g
0   3   0   0   0   4   0   0  11  e   ortho  8893.570745   0.005774  3         g    sigma_g_plus
0   2   1   0   0   2   2   2  14  e   ortho  8894.156462   0.010000  1         u    delta_u
2   0   0   0   0   3   1   1  8   e   ortho  8896.315840   0.008485  2         u    pi_u
2   0   0   0   0   3   3   3  7   f   ortho  8896.621831   0.001414  2         u    phi_u
2   0   0   2   2   1   -1  1  16  e   ortho  8897.075173   0.007682  2         u    pi_u
0   3   0   1   0   3   0   0  16  e   ortho  8898.111587   0.001653  2         u    sigma_u_plus
0   3   0   0   0   4   2   2  11  e   ortho  8902.161003   0.007071  2         g    delta_g
2   0   0   1   1   2   2   3  12  f   ortho  8902.542614   0.002871  3         g    phi_g
0   2   0   2   2   3   1   3  37  f   ortho  8903.548150   0.008000  1         u    phi_u
2   0   0   1   -1  2   2   1  13  e   ortho  8906.996659   0.004027  5         g    pi_g
1   1   1   0   0   0   0   0  18  e   ortho  8907.866929   0.000169  6         u    sigma_u_plus
1   0   1   0   0   2   0   0  28  e   ortho  8908.022801   0.007071  2         u    sigma_u_plus
1   1   0   1   1   2   2   3  36  f   ortho  8910.091315   0.012000  1         g    phi_g
1   0   1   2   2   1   -1  1  20  f   ortho  8912.356189   0.010000  1         g    pi_g
1   2   0   0   0   2   0   0  13  e   ortho  8913.979344   0.007071  2         g    sigma_g_plus
0   3   0   0   0   3   1   1  27  f   ortho  8914.910306   0.010000  1         u    pi_u
2   0   0   2   0   1   1   1  16  e   ortho  8915.141180   0.009102  2         u    pi_u
2   0   0   0   0   3   3   3  8   e   ortho  8915.329012   0.004243  2         u    phi_u
1   0   1   3   3   0   0   3  22  e   ortho  8916.677964   0.004640  1         u    phi_u
0   0   2   2   2   0   0   2  32  f   ortho  8917.451263   0.010000  1         g    delta_g
2   0   0   0   0   3   1   1  9   f   ortho  8918.179790   0.004243  2         u    pi_u
0   1   1   0   0   4   0   0  26  e   ortho  8921.618164   0.012000  1         u    sigma_u_plus
1   0   1   3   1   0   0   1  22  e   ortho  8921.703682   0.007071  2         u    pi_u
1   1   0   1   1   1   -1  0  44  e   ortho  8923.115540   0.004000  1         u    sigma_u_plus
1   2   0   0   0   2   2   2  13  e   ortho  8923.249473   0.005774  3         g    delta_g
1   1   0   0   0   4   0   0  25  e   ortho  8923.677024   0.008485  2         g    sigma_g_plus
1   2   0   1   1   1   1   2  17  f   ortho  8924.655310   0.010000  1         u    delta_u
1   2   0   1   1   1   -1  0  17  f   ortho  8925.439443   0.007071  2         u    sigma_u_minus
0   2   1   0   0   2   2   2  15  f   ortho  8928.908376   0.007071  2         u    delta_u
0   3   0   0   0   4   2   2  12  f   ortho  8929.994729   0.010000  1         g    delta_g
2   0   0   1   1   2   2   3  13  e   ortho  8932.915042   0.004000  3         g    phi_g
1   0   1   2   0   1   1   1  20  f   ortho  8934.100885   0.007071  2         g    pi_g
1   2   0   0   0   1   1   1  28  e   ortho  8936.130806   0.010000  1         u    pi_u
2   0   0   0   0   3   3   3  9   f   ortho  8936.372963   0.002000  1         u    phi_u
0   0   2   0   0   2   0   0  29  e   ortho  8936.786333   0.002620  1         g    sigma_g_plus
0   0   2   2   1   1   0   1  21  f   ortho  8937.433325   0.002274  1         u    pi_u
1   1   0   0   0   4   2   2  25  e   ortho  8937.616310   0.016000  1         g    delta_g
1   0   1   1   1   1   -1  0  30  f   ortho  8937.617679   0.008485  2         g    sigma_g_minus
2   0   0   2   2   1   -1  1  17  f   ortho  8938.706789   0.010000  1         u    pi_u
2   1   0   0   0   0   0   0  15  e   ortho  8938.777726   0.010000  1         g    sigma_g_plus
2   0   0   1   1   1   -1  0  28  e   ortho  8939.987997   0.001679  8         u    sigma_u_plus
2   0   0   0   0   3   1   1  10  e   ortho  8940.577703   0.008485  2         u    pi_u
2   0   0   1   -1  2   2   1  14  f   ortho  8941.487601   0.005695  4         g    pi_g
0   0   2   0   0   1   1   1  38  e   ortho  8941.827670   0.002838  4         u    pi_u
1   1   0   1   -1  4   2   1  12  f   ortho  8941.951082   0.004243  2         g    pi_g
0   2   1   1   1   0   0   1  31  f   ortho  8942.343373   0.010000  1         u    pi_u
2   0   0   0   0   2   2   2  26  f   ortho  8942.462163   0.003039  6         g    delta_g
1   1   0   0   0   3   1   1  35  f   ortho  8942.746853   0.010000  1         u    pi_u
1   1   0   1   1   1   1   2  44  e   ortho  8946.992160   0.010000  1         u    delta_u
0   3   0   0   0   4   0   0  13  e   ortho  8951.733029   0.010000  1         g    sigma_g_plus
1   1   0   2   2   1   1   3  38  e   ortho  8952.462464   0.016000  1         u    phi_u
1   2   0   1   1   1   -1  0  18  e   ortho  8953.483920   0.000498  5         u    sigma_u_plus
2   0   0   2   0   1   1   1  17  f   ortho  8954.309539   0.005480  1         u    pi_u
2   0   0   1   1   1   1   2  28  e   ortho  8955.586072   0.004027  5         u    delta_u
1   2   0   0   0   2   2   2  14  f   ortho  8955.670295   0.005774  3         g    delta_g
0   2   1   0   0   2   0   0  16  e   ortho  8956.174137   0.002185  3         u    sigma_u_plus
1   0   1   2   2   1   -1  1  21  e   ortho  8957.104545   0.007071  2         g    pi_g
1   0   1   2   2   0   0   2  32  e   ortho  8957.438295   0.002732  2         u    delta_u
1   0   1   1   1   0   0   1  39  f   ortho  8959.710572   0.003660  1         u    pi_u
2   0   0   0   0   3   3   3  10  e   ortho  8959.755284   0.004243  2         u    phi_u
0   3   0   0   0   4   2   2  13  e   ortho  8960.519114   0.007071  2         g    delta_g
1   1   0   2   1   1   0   1  38  e   ortho  8962.514014   0.012000  1         u    pi_u
2   0   0   0   0   1   1   1  36  e   ortho  8962.538175   0.001537  5         u    pi_u
1   1   0   1   1   2   0   1  37  e   ortho  8962.888735   0.012000  1         g    pi_g
2   0   0   1   1   2   2   3  14  f   ortho  8965.626484   0.002873  3         g    phi_g
0   2   1   0   0   2   2   2  16  e   ortho  8966.247810   0.010000  1         u    delta_u
1   2   0   1   1   1   1   2  18  e   ortho  8966.695910   0.010000  1         u    delta_u
2   0   0   0   0   3   1   1  11  f   ortho  8967.516657   0.006000  1         u    pi_u
0   0   2   1   1   1   1   2  31  f   ortho  8967.851411   0.010000  1         u    delta_u
1   0   1   2   0   0   0   0  32  e   ortho  8968.885439   0.003388  3         u    sigma_u_plus
0   3   0   0   0   3   1   1  28  e   ortho  8973.548636   0.007071  2         u    pi_u
2   0   0   1   -1  2   2   1  15  e   ortho  8974.505883   0.012000  1         g    pi_g
2   0   0   2   2   1   -1  1  18  e   ortho  8978.524539   0.006092  3         u    pi_u
1   0   1   3   1   0   0   1  23  f   ortho  8979.223651   0.007071  2         u    pi_u
0   3   0   1   0   3   0   0  18  e   ortho  8979.364304   0.001472  1         u    sigma_u_plus
1   2   0   0   0   2   0   0  15  e   ortho  8981.283260   0.005774  3         g    sigma_g_plus
1   0   1   2   0   1   1   1  21  e   ortho  8985.162529   0.007071  2         g    pi_g
2   0   0   0   0   3   3   3  11  f   ortho  8985.476288   0.001414  2         u    phi_u
0   0   2   2   2   0   0   2  33  e   ortho  8987.677849   0.006092  3         g    delta_g
1   2   0   0   0   2   2   2  15  e   ortho  8990.661698   0.010000  1         g    delta_g
0   2   0   1   1   3   1   2  44  e   ortho  8991.453510   0.013000  1         u    delta_u
0   3   0   0   0   4   2   2  14  f   ortho  8992.895062   0.005774  3         g    delta_g
2   0   0   0   0   3   1   1  12  e   ortho  8994.148839   0.012000  1         u    pi_u
2   0   0   0   0   2   0   0  27  e   ortho  8995.022585   0.002636  6         g    sigma_g_plus
2   0   0   2   0   1   1   1  18  e   ortho  8996.888556   0.009861  2         u    pi_u
1   1   1   0   0   0   0   0  20  e   ortho  8998.085846   0.000218  6         u    sigma_u_plus
2   0   0   1   1   2   2   3  15  e   ortho  9000.659123   0.006000  1         g    phi_g
0   0   2   2   0   0   0   0  33  e   ortho  9001.678531   0.012000  1         g    sigma_g_plus
1   1   0   1   -1  4   2   1  14  f   ortho  9005.020636   0.006000  1         g    pi_g
0   2   1   0   0   2   2   2  17  f   ortho  9005.572193   0.007071  2         u    delta_u
2   0   0   0   0   2   2   2  27  e   ortho  9006.685922   0.001672  7         g    delta_g
1   2   0   0   0   1   1   1  29  f   ortho  9007.397467   0.010000  1         u    pi_u
1   2   0   1   1   1   1   2  19  f   ortho  9010.500912   0.010000  1         u    delta_u
1   2   0   1   1   1   -1  0  19  f   ortho  9011.272850   0.007071  2         u    sigma_u_minus
1   0   1   2   2   1   -1  1  22  f   ortho  9013.128385   0.007071  2         g    pi_g
2   0   0   0   0   3   3   3  12  e   ortho  9013.533825   0.004243  2         u    phi_u
2   0   0   1   -1  2   2   1  16  f   ortho  9014.196086   0.005364  5         g    pi_g
1   1   0   0   0   3   1   1  36  e   ortho  9014.906629   0.010000  1         u    pi_u
2   1   0   0   0   0   0   0  17  e   ortho  9015.090432   0.007071  2         g    sigma_g_plus
2   0   0   1   1   1   -1  0  29  f   ortho  9015.093031   0.004138  4         u    sigma_u_minus
0   3   0   0   0   4   0   0  15  e   ortho  9019.149742   0.007071  2         g    sigma_g_plus
2   0   0   1   1   1   1   2  29  f   ortho  9021.954284   0.006468  3         u    delta_u
2   0   0   2   2   1   -1  1  19  f   ortho  9025.291294   0.007071  2         u    pi_u
1   0   1   3   3   0   0   3  24  e   ortho  9025.608815   0.007340  1         u    phi_u
2   0   0   0   0   3   1   1  13  f   ortho  9026.237139   0.006000  1         u    pi_u
1   2   0   0   0   2   2   2  16  f   ortho  9027.653995   0.005774  3         g    delta_g
1   0   1   3   1   0   0   1  24  e   ortho  9031.612269   0.008050  2         u    pi_u
1   1   0   3   3   1   -1  2  32  e   ortho  9031.648960   0.010000  1         u    delta_u
1   0   1   2   0   1   1   1  22  f   ortho  9034.356510   0.007071  2         g    pi_g
0   2   1   0   0   2   0   0  18  e   ortho  9037.411156   0.004125  3         u    sigma_u_plus
2   0   0   1   1   2   2   3  16  f   ortho  9038.038058   0.012000  1         g    phi_g
2   0   0   2   0   1   1   1  19  f   ortho  9040.578409   0.007440  1         u    pi_u
0   0   2   2   1   1   0   1  23  f   ortho  9042.880467   0.002246  1         u    pi_u
1   2   0   1   1   1   -1  0  20  e   ortho  9043.871963   0.000713  4         u    sigma_u_plus
1   0   1   1   1   0   0   1  40  e   ortho  9043.914775   0.007240  1         u    pi_u
2   0   0   0   0   3   3   3  13  f   ortho  9043.928617   0.002000  1         u    phi_u
1   0   1   0   0   2   0   0  30  e   ortho  9045.160763   0.010000  1         u    sigma_u_plus
0   1   1   0   0   3   1   1  37  e   ortho  9045.520725   0.012000  1         g    pi_g
1   1   0   0   0   4   0   0  27  e   ortho  9047.128554   0.006000  4         g    sigma_g_plus
0   3   0   0   0   3   1   1  29  f   ortho  9047.567467   0.010000  1         u    pi_u
0   2   1   0   0   2   2   2  18  e   ortho  9047.645710   0.010000  1         u    delta_u
0   1   1   0   0   4   0   0  28  e   ortho  9049.630905   0.012000  1         u    sigma_u_plus
2   0   0   1   -1  2   2   1  17  e   ortho  9051.307620   0.005428  5         g    pi_g
1   1   0   2   1   1   0   1  39  f   ortho  9052.540209   0.012000  1         u    pi_u
2   0   0   0   0   1   1   1  37  f   ortho  9055.015882   0.002513  4         u    pi_u
2   0   0   0   0   3   1   1  14  e   ortho  9057.028803   0.008485  2         u    pi_u
1   2   0   1   1   1   1   2  20  e   ortho  9057.306156   0.007071  2         u    delta_u
1   2   0   0   0   2   0   0  17  e   ortho  9057.835586   0.005774  3         g    sigma_g_plus
1   1   0   1   1   2   0   1  38  f   ortho  9064.787644   0.012000  1         g    pi_g
0   3   0   0   0   4   2   2  16  f   ortho  9065.100728   0.005774  3         g    delta_g
1   2   0   0   0   2   2   2  17  e   ortho  9067.380086   0.005774  3         g    delta_g
2   0   0   2   2   1   -1  1  20  e   ortho  9069.244870   0.007071  2         u    pi_u
0   3   0   1   0   3   0   0  20  e   ortho  9069.839022   0.003062  1         u    sigma_u_plus
2   0   0   0   0   2   2   2  28  f   ortho  9070.601045   0.005438  5         g    delta_g
1   2   0   0   0   1   1   1  30  e   ortho  9072.359067   0.010000  1         u    pi_u
0   0   2   2   2   0   0   2  34  f   ortho  9073.443988   0.007682  2         g    delta_g
